Users: 100
Hotels: 97740
Cities: 4000
new-york-city-ny-0|0.005422549621444649
los-angeles-ca-0|0.0023634131368938
chicago-il-0|0.0016574585635359116
houston-tx-0|0.0014221403724166155
phoenix-az-0|0.0009924288929813792
philadelphia-pa-0|0.0009719664415797013
san-antonio-tx-0|0.0008798854102721506
san-diego-ca-0|0.0008491917331696337
dallas-tx-0|0.0007980356046654389
san-jose-ca-0|0.0006138735420503376
austin-tx-0|0.0006036423163494986
jacksonville-fl-0|0.0005934110906486598
fort-worth-tx-0|0.0005831798649478208
columbus-oh-0|0.0005627174135461429
charlotte-nc-0|0.0005524861878453039
indianapolis-in-0|0.000542254962144465
san-francisco-ca-0|0.000532023736443626
seattle-wa-0|0.00046040515653775324
denver-co-0|0.0004501739308369143
nashville-tn-0|0.00042971147943523635
washington-dc-0|0.00042971147943523635
oklahoma-city-ok-0|0.0004194802537343974
boston-ma-0|0.0004092490280335584
el-paso-tx-0|0.0004092490280335584
portland-or-0|0.00039901780233271946
las-vegas-nv-0|0.0003887865766318805
memphis-tn-0|0.00037855535093104153
detroit-mi-0|0.00036832412523020257
baltimore-md-0|0.0003376304481276857
milwaukee-wi-0|0.0003376304481276857
albuquerque-nm-0|0.0003376304481276857
fresno-ca-0|0.0003273992224268467
tucson-az-0|0.0003273992224268467
sacramento-ca-0|0.0003273992224268467
mesa-az-0|0.0003069367710251688
kansas-city-mo-0|0.0003069367710251688
atlanta-ga-0|0.0003069367710251688
omaha-ne-0|0.0003069367710251688
colorado-springs-co-0|0.0002967055453243299
raleigh-nc-0|0.0002864743196234909
long-beach-ca-0|0.00027624309392265195
virginia-beach-va-0|0.00027624309392265195
oakland-ca-0|0.000266011868221813
miami-fl-0|0.000266011868221813
minneapolis-mn-0|0.000266011868221813
bakersfield-ca-0|0.00024554941682013506
tulsa-ok-0|0.00024554941682013506
aurora-co-0|0.0002353181911192961
arlington-tx-0|0.0002353181911192961
wichita-ks-0|0.0002353181911192961
tampa-fl-0|0.0002353181911192961
new-orleans-la-0|0.0002353181911192961
cleveland-oh-0|0.00021485573971761817
honolulu-hi-0|0.0002046245140167792
anaheim-ca-0|0.0002046245140167792
irvine-ca-0|0.00019439328831594025
henderson-nv-0|0.00019439328831594025
lexington-ky-0|0.00019439328831594025
stockton-ca-0|0.00019439328831594025
orlando-fl-0|0.00019439328831594025
louisville-ky-0|0.00019439328831594025
newark-nj-0|0.00018416206261510129
